user_id,status_id,created_at,screen_name,text,source,display_text_width,reply_to_status_id,reply_to_user_id,reply_to_screen_name,is_quote,is_retweet,favorite_count,retweet_count,quote_count,reply_count,hashtags,symbols,urls_url,urls_t.co,urls_expanded_url,media_url,media_t.co,media_expanded_url,media_type,ext_media_url,ext_media_t.co,ext_media_expanded_url,ext_media_type,mentions_user_id,mentions_screen_name,lang,quoted_status_id,quoted_text,quoted_created_at,quoted_source,quoted_favorite_count,quoted_retweet_count,quoted_user_id,quoted_screen_name,quoted_name,quoted_followers_count,quoted_friends_count,quoted_statuses_count,quoted_location,quoted_description,quoted_verified,retweet_status_id,retweet_text,retweet_created_at,retweet_source,retweet_favorite_count,retweet_retweet_count,retweet_user_id,retweet_screen_name,retweet_name,retweet_followers_count,retweet_friends_count,retweet_statuses_count,retweet_location,retweet_description,retweet_verified,place_url,place_name,place_full_name,place_type,country,country_code,geo_coords,coords_coords,bbox_coords,status_url,name,location,description,url,protected,followers_count,friends_count,listed_count,statuses_count,favourites_count,account_created_at,verified,profile_url,profile_expanded_url,account_lang,profile_banner_url,profile_background_url,profile_image_url
64842021,6.46428E+17,2015-09-22T20:56:07Z,breakingauto,BREAKING: Diesel @VW scandal gives many auto writers their first-ever chance to write something negative about a car company. #dieselgate,Twitter for iPhone,,,,,FALSE,FALSE,59,27,,,dieselgate,,,,,,,,,,,,,28165910,VW,en,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,|,|,|||||||,https://twitter.com/NA/status/646427782247923712,breakingauto,Worldwide,"Anonymous instigator of satire and confusion, with a bias towards truth.",,FALSE,7303,1490,214,2588,53,2009-08-11T22:17:02Z,FALSE,,,,https://pbs.twimg.com/profile_banners/64842021/1360630042,http://abs.twimg.com/images/themes/theme14/bg.gif,http://pbs.twimg.com/profile_images/767205280/ba4_normal.jpg
2224287823,1.00793E+18,2018-06-16T10:36:41Z,MotorPic,"Mike, is that you? https://t.co/wPtS3O2WTX",Twitter Web Client,,,,,FALSE,FALSE,3,1,,,,,,,,http://pbs.twimg.com/tweet_video_thumb/DfznfAPVAAY9W3r.jpg,https://t.co/wPtS3O2WTX,https://twitter.com/MotorPic/status/1007934985888657409/photo/1,photo,http://pbs.twimg.com/tweet_video_thumb/DfznfAPVAAY9W3r.jpg,https://t.co/wPtS3O2WTX,https://twitter.com/MotorPic/status/1007934985888657409/photo/1,,,,en,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,|,|,|||||||,https://twitter.com/NA/status/1007934985888657409,MotorPic,,"Faster, faster, faster until the thrill of speed overcomes the fear of death.",http://t.co/mHV8KvKFKs,FALSE,3261,583,40,778,415,2013-12-01T05:27:45Z,FALSE,http://t.co/mHV8KvKFKs,http://motorpic.tumblr.com/,,https://pbs.twimg.com/profile_banners/2224287823/1398760164,http://abs.twimg.com/images/themes/theme1/bg.png,http://pbs.twimg.com/profile_images/540578665151488000/N8BTGt44_normal.jpeg
14408713,1.27124E+18,2020-06-12T00:34:54Z,MPGomatic,Don’t be a Knucklehead. Mask Up. https://t.co/NvZZsXw5WI,Twitter for iPhone,,,,,FALSE,FALSE,1,0,,,,,twitter.com/npr/status/127…,https://t.co/NvZZsXw5WI,https://twitter.com/npr/status/1271230352179281920,,,,,,,,,,,en,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,|,|,|||||||,https://twitter.com/NA/status/1271239519602462720,daniel gray,USA,"Burn Rubber, Not Gasoline ::: Author : Guerilla Video Producer : https://t.co/lYe6kzlbRd : Blogger : https://t.co/xY3JYrWqiv Truth. Justice. The American Way.",https://t.co/bhSRyW8nva,FALSE,3267,999,182,49243,116217,2008-04-16T14:51:28Z,FALSE,https://t.co/bhSRyW8nva,http://mpgomatic.com,,https://pbs.twimg.com/profile_banners/14408713/1463748746,http://abs.twimg.com/images/themes/theme9/bg.gif,http://pbs.twimg.com/profile_images/733642299092000768/5VTU_005_normal.jpg
89528523,1.27119E+18,2020-06-11T21:00:37Z,cjponyparts,Pops doesn't want another set of wrenches this time around! Give the gift of pure parts happiness with a CJ's gift… https://t.co/zlQJ1FJFyM,Buffer,,,,,FALSE,FALSE,7,0,,,,,twitter.com/i/web/status/1…,https://t.co/zlQJ1FJFyM,https://twitter.com/i/web/status/1271185593339428865,,,,,,,,,,,en,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,|,|,|||||||,https://twitter.com/NA/status/1271185593339428865,cjponyparts,"Harrisburg, PA","One of the longest running #Mustang aftermarket retailers in the world, CJ's carries parts for your Mustang, ST, F-150, classic Bronco build and more!",https://t.co/0CH2t8FvzQ,FALSE,53275,440,83,7198,1518,2009-11-12T20:10:03Z,TRUE,https://t.co/0CH2t8FvzQ,https://shopgr.id/cjponyparts,,https://pbs.twimg.com/profile_banners/89528523/1548186092,http://abs.twimg.com/images/themes/theme14/bg.gif,http://pbs.twimg.com/profile_images/3366855626/359799c70e188b7ead0fc0558980a09f_normal.png
